Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade
S3978,Ali,Johnson,student2978@university.com,1,21,0,75.43,98.9,51.03,92.26,61.63,2.3,71.68,67.138,6
S3979,Ali,Smith,student2979@university.com,1,22,0,52.17,84.21,61.14,69.27,72.08,62.5,88.31,70.809,5
S3980,Ali,Davis,student2980@university.com,0,21,0,71.45,68.34,47.55,95.74,71.99,39.4,88.35,64.6565,6
S3981,Liam,Williams,student2981@university.com,1,19,2,88.11,76.68,72.46,62.21,69.35,66.60000000000001,61.88,71.026,4
S3982,Ali,Smith,student2982@university.com,0,20,2,97.66,46.4,57.55,74.8,52.24,19.8,67.63,58.409499999999994,7
S3983,John,Jones,student2983@university.com,0,24,0,99.27,73.62,81.34,86.79,76.73,23.900000000000002,50.19,73.46249999999999,4
S3984,Maria,Davis,student2984@university.com,1,24,3,71.1,44.42,40.02,63.7,53.64,58.699999999999996,54.5,48.60900000000001,8
S3985,Emma,Davis,student2985@university.com,0,20,1,97.52,72.69,43.58,51.35,90.1,98.00000000000001,56.34,59.836999999999996,7
S3986,Sara,Jones,student2986@university.com,1,22,1,51.77,73.16,65.95,68.26,84.57,97.5,64.68,69.232,5
S3987,John,Williams,student2987@university.com,0,22,3,87.3,92.47,97.49,52.26,67.64,24.900000000000002,87.95,84.9005,2
S3988,John,Davis,student2988@university.com,1,19,1,82.14,83.5,93.45,95.04,82.36,10.200000000000001,75.51,83.6455,2
S3989,Liam,Johnson,student2989@university.com,1,23,0,62.48,54.97,99.64,97.68,61.65,59.00000000000001,89.63,83.219,2
S3990,Emma,Williams,student2990@university.com,1,23,1,75.37,93.31,65.01,86.77,63.26,42.00000000000001,87.75,75.537,3
S3991,Emma,Jones,student2991@university.com,1,23,1,56.48,74.39,42.79,86.33,65.71,76.2,79.36,62.45049999999999,6
S3992,Sara,Williams,student2992@university.com,0,21,1,93.58,76.38,58.36,62.04,89.85,52.800000000000004,74.99,67.884,6
S3993,Sara,Smith,student2993@university.com,0,23,1,67.89,50.14,80.55,53.7,60.53,51.1,96.57,71.0795,4
S3994,Emma,Williams,student2994@university.com,0,20,1,81.3,91.47,48.11,90.11,78.14,64.60000000000001,78.46,69.52000000000001,5
S3995,Ali,Johnson,student2995@university.com,0,24,2,57.94,95.86,58.0,74.8,60.02,12.6,74.14,67.501,6
S3996,John,Smith,student2996@university.com,0,24,0,60.31,86.5,43.37,84.08,64.25,67.69999999999999,93.46,66.688,6
S3997,Ahmed,Brown,student2997@university.com,1,21,3,99.6,96.45,68.5,88.98,61.77,48.9,53.57,74.137,4
S3998,Sara,Jones,student2998@university.com,1,19,2,87.65,58.14,52.54,70.47,82.25,82.0,82.8,64.706,6
S3999,Liam,Jones,student2999@university.com,1,20,2,98.1,91.67,45.47,57.23,76.34,13.899999999999999,55.65,60.0095,7
S4000,Liam,Williams,student3000@university.com,1,24,2,64.79,69.33,64.67,89.75,86.06,30.099999999999998,90.99,71.405,4
S4001,Sara,Davis,student3001@university.com,1,20,2,58.23,49.84,61.07,72.69,61.0,95.0,89.63,65.821,6
S4002,Emma,Smith,student3002@university.com,0,24,2,75.15,80.13,72.25,91.35,50.46,55.300000000000004,75.18,74.3835,4
S4003,Maria,Brown,student3003@university.com,1,18,1,74.73,81.05,84.94,71.88,84.03,92.89999999999999,83.05,82.41449999999999,2
S4004,Ahmed,Smith,student3004@university.com,1,19,1,58.75,57.22,46.75,60.85,55.74,68.89999999999999,88.63,58.693000000000005,7
S4005,Ahmed,Jones,student3005@university.com,0,19,1,86.66,41.65,87.47,58.55,62.32,92.6,74.17,72.3775,4
S4006,Sara,Smith,student3006@university.com,0,18,1,75.43,51.99,41.58,87.2,65.28,31.8,95.3,58.67050000000001,7
S4007,Ali,Brown,student3007@university.com,1,21,0,59.32,63.99,66.59,78.74,87.34,9.1,71.85,65.8735,6
S4008,Maria,Davis,student3008@university.com,1,24,1,66.6,50.05,75.25,70.23,81.29,80.19999999999999,94.6,72.72749999999999,4
S4009,Ahmed,Williams,student3009@university.com,0,24,0,78.18,51.64,97.42,74.61,59.21,80.39999999999999,79.14,79.5175,3
S4010,Sara,Johnson,student3010@university.com,1,24,3,86.32,63.48,74.44,77.48,79.89,61.9,71.31,72.322,4
S4011,Liam,Smith,student3011@university.com,1,23,3,74.09,97.71,49.52,74.8,85.41,57.99999999999999,50.2,65.235,6
S4012,Ahmed,Johnson,student3012@university.com,1,23,3,76.28,85.85,71.05,68.91,69.44,91.5,64.78,74.059,4
S4013,Omar,Jones,student3013@university.com,0,23,1,75.43,59.18,63.75,64.62,62.3,17.599999999999998,93.4,65.5745,6
S4014,Maria,Williams,student3014@university.com,1,23,2,95.73,97.1,68.76,69.42,83.95,61.7,71.44,76.651,3
S4015,Maria,Williams,student3015@university.com,1,23,1,96.44,78.74,51.83,75.03,80.54,5.0,71.07,63.74249999999999,6
S4016,Omar,Smith,student3016@university.com,0,18,0,84.17,67.33,70.05,58.67,53.9,14.099999999999998,74.47,66.132,6
S4017,John,Davis,student3017@university.com,0,19,0,50.88,68.1,49.0,69.68,83.33,43.7,64.32,58.7315,7
S4018,Liam,Williams,student3018@university.com,0,21,0,76.85,64.64,84.64,69.27,74.43,82.10000000000001,74.58,76.56700000000001,3
S4019,Omar,Smith,student3019@university.com,1,20,2,81.46,53.98,75.63,64.3,87.67,73.3,68.79,69.91799999999999,5
S4020,Emma,Smith,student3020@university.com,0,23,0,99.73,63.2,44.71,99.92,59.54,97.39999999999999,95.47,67.67,6
S4021,Emma,Johnson,student3021@university.com,1,18,1,99.8,71.67,93.38,53.68,62.91,4.5,78.2,77.1445,3
S4022,Sara,Williams,student3022@university.com,0,24,1,92.88,71.68,76.98,82.15,77.17,38.1,91.71,77.507,3
S4023,Maria,Smith,student3023@university.com,1,21,0,53.19,85.7,58.97,58.72,74.09,15.9,84.34,66.41000000000001,6
S4024,John,Johnson,student3024@university.com,0,21,2,75.43,61.53,42.74,91.98,69.32,3.6999999999999997,60.63,55.117000000000004,7
S4025,John,Brown,student3025@university.com,1,21,3,80.63,83.01,77.93,95.71,87.3,26.400000000000002,93.38,81.0685,2
S4026,Ahmed,Johnson,student3026@university.com,1,18,1,90.04,74.69,62.41,70.07,78.24,24.4,54.36,64.697,6
S4027,Ahmed,Johnson,student3027@university.com,0,20,0,70.36,97.71,94.46,91.17,85.51,42.00000000000001,72.43,87.201,1
S4028,Omar,Smith,student3028@university.com,0,23,2,65.98,63.12,42.09,62.5,57.66,13.999999999999998,61.96,51.88600000000001,8
S4029,John,Jones,student3029@university.com,1,21,0,75.43,94.07,42.35,57.0,86.45,48.9,76.88,63.525,6
S4030,Omar,Jones,student3030@university.com,0,18,0,57.34,89.24,96.96,65.79,73.08,92.0,65.0,84.082,2
S4031,Liam,Davis,student3031@university.com,1,24,3,67.85,78.26,97.89,67.08,51.69,74.8,86.14,84.154,2
S4032,Omar,Jones,student3032@university.com,0,19,1,92.88,79.27,41.66,69.87,61.72,84.2,96.85,65.9725,6
S4033,Ahmed,Johnson,student3033@university.com,0,24,3,51.9,45.08,82.96,74.8,51.29,80.5,85.45,71.682,4
S4034,Maria,Davis,student3034@university.com,1,18,1,57.54,97.01,53.29,70.56,72.84,39.0,67.77,66.4085,6
S4035,Omar,Smith,student3035@university.com,0,18,1,56.26,46.42,82.08,85.5,66.29,70.89999999999999,80.0,72.33850000000001,4
S4036,Ali,Williams,student3036@university.com,0,18,2,70.15,73.79,92.12,62.28,99.37,75.4,94.43,84.2445,2
S4037,Maria,Johnson,student3037@university.com,1,21,0,99.85,59.8,46.05,50.93,93.43,20.6,63.5,55.69199999999999,7
S4038,John,Johnson,student3038@university.com,1,18,2,58.67,65.79,54.33,74.48,91.28,86.0,55.91,62.522,6
S4039,John,Davis,student3039@university.com,0,19,0,57.27,76.61,41.44,72.41,75.06,45.800000000000004,56.54,56.5265,7
S4040,Omar,Smith,student3040@university.com,1,21,0,95.75,94.53,42.63,74.8,90.35,1.6,74.74,64.03399999999999,6
S4041,Maria,Brown,student3041@university.com,0,24,1,94.1,67.45,41.78,74.8,63.34,64.3,86.61,61.76050000000001,6
S4042,Ahmed,Johnson,student3042@university.com,0,19,3,51.61,99.26,88.04,75.5,78.03,67.69999999999999,82.86,84.914,2
S4043,Ahmed,Brown,student3043@university.com,1,22,1,87.59,75.57,57.9,61.74,69.65,55.199999999999996,72.69,65.97349999999999,6
S4044,Emma,Brown,student3044@university.com,1,24,0,82.77,49.63,69.59,93.88,58.57,21.200000000000003,86.46,68.24600000000001,5
S4045,John,Jones,student3045@university.com,1,18,1,88.39,51.4,87.27,58.66,53.63,48.2,81.7,72.82,4
S4046,Sara,Smith,student3046@university.com,1,23,2,74.73,82.97,69.7,51.01,77.91,40.0,81.41,71.4185,4
S4047,Emma,Brown,student3047@university.com,1,23,2,99.57,43.02,65.75,72.38,54.88,97.5,60.12,63.75749999999999,6
S4048,Ahmed,Smith,student3048@university.com,1,21,1,52.19,68.82,40.69,99.31,85.9,82.5,65.63,60.845,7
S4049,Maria,Jones,student3049@university.com,0,23,1,61.72,48.89,74.08,74.8,96.07,76.2,67.22,68.6725,5
S4050,Liam,Smith,student3050@university.com,0,24,1,69.83,65.99,47.48,67.7,58.11,18.099999999999998,90.41,59.8235,7
S4051,Ahmed,Johnson,student3051@university.com,1,21,1,72.49,85.0,85.88,50.84,73.55,33.1,88.76,78.707,3
S4052,Maria,Brown,student3052@university.com,0,24,1,96.07,67.53,55.46,74.25,86.94,38.0,62.63,63.559999999999995,6
S4053,Emma,Smith,student3053@university.com,0,18,2,75.43,49.81,80.45,60.32,64.34,49.3,52.76,65.54150000000001,6
S4054,John,Williams,student3054@university.com,0,20,0,52.26,55.12,78.77,74.8,96.04,3.0,88.39,70.8355,5
S4055,Ahmed,Smith,student3055@university.com,0,20,2,70.39,62.05,77.0,79.15,94.42,59.3,70.49,72.904,4
S4056,Omar,Brown,student3056@university.com,1,19,0,70.82,44.17,56.02,63.26,55.19,35.8,60.99,54.806999999999995,8
S4057,Maria,Jones,student3057@university.com,0,18,2,98.27,75.06,56.03,53.44,51.37,56.2,55.85,61.4375,6
S4058,John,Jones,student3058@university.com,0,23,2,79.96,76.45,91.78,87.75,98.82,1.0,50.64,77.36200000000001,3
S4059,Liam,Brown,student3059@university.com,1,18,2,81.78,43.73,40.77,79.27,97.82,32.1,71.39,54.274499999999996,8
S4060,Liam,Johnson,student3060@university.com,1,22,2,75.43,64.14,50.89,92.11,71.11,76.9,66.99,63.615500000000004,6
S4061,Sara,Johnson,student3061@university.com,1,20,2,88.5,64.84,76.61,62.99,52.53,50.1,84.82,72.1905,4
S4062,Maria,Jones,student3062@university.com,1,23,1,81.75,60.03,89.02,82.64,80.94,78.89999999999999,98.83,82.782,2
S4063,Emma,Jones,student3063@university.com,0,24,0,61.86,73.46,61.5,74.8,64.67,69.9,60.34,65.6445,6
S4064,Sara,Brown,student3064@university.com,1,24,0,93.7,60.76,79.21,64.59,96.84,85.50000000000001,62.15,73.41950000000001,4
S4065,Sara,Johnson,student3065@university.com,0,20,1,86.61,64.98,73.43,82.83,89.73,1.0,66.87,69.5485,5
S4066,Ali,Jones,student3066@university.com,0,18,0,87.09,87.85,43.87,91.28,82.48,26.1,73.3,65.0245,6
S4067,Ahmed,Johnson,student3067@university.com,1,23,1,99.83,49.73,77.31,66.05,64.23,54.900000000000006,84.88,71.155,4
S4068,Maria,Jones,student3068@university.com,1,19,1,90.13,77.15,88.83,74.8,85.06,94.10000000000001,67.6,82.0465,2
S4069,Sara,Smith,student3069@university.com,1,24,1,91.46,70.34,99.55,83.89,64.46,68.0,55.21,81.75450000000001,2
S4070,Ali,Williams,student3070@university.com,1,18,0,97.57,58.3,41.78,67.43,51.88,45.7,86.52,57.850500000000004,7
S4071,Emma,Davis,student3071@university.com,1,19,0,57.56,83.65,79.6,93.82,75.42,13.0,89.73,78.71050000000001,3
S4072,John,Smith,student3072@university.com,1,23,0,75.43,73.07,64.87,75.46,74.43,49.3,62.38,67.423,6
S4073,Omar,Davis,student3073@university.com,0,20,1,79.03,68.64,40.59,82.41,88.15,44.1,56.84,57.295,7
S4074,Omar,Jones,student3074@university.com,0,22,2,66.46,80.06,76.86,74.78,93.28,77.8,76.39,77.56949999999999,3
S4075,Maria,Williams,student3075@university.com,0,21,0,91.97,88.14,47.35,72.64,67.72,41.3,60.42,62.944500000000005,6
S4076,Sara,Williams,student3076@university.com,0,20,1,88.12,98.36,62.71,92.4,72.47,31.900000000000002,68.71,73.92699999999999,4
S4077,Omar,Jones,student3077@university.com,1,19,2,86.04,77.76,55.68,64.74,73.52,9.0,88.87,66.0565,6
S4078,Ahmed,Jones,student3078@university.com,1,18,1,99.86,92.47,61.67,74.8,66.21,4.7,60.98,68.3275,5
S4079,Omar,Johnson,student3079@university.com,0,24,1,62.97,40.07,69.56,74.8,87.17,43.89999999999999,90.31,66.56649999999999,6
S4080,Omar,Jones,student3080@university.com,0,23,2,86.77,71.81,61.55,91.25,76.11,34.7,83.7,70.54100000000001,5
S4081,Omar,Brown,student3081@university.com,0,20,2,77.57,52.88,73.16,74.8,95.7,55.49999999999999,60.99,67.907,6
S4082,Liam,Jones,student3082@university.com,1,24,1,75.43,45.65,54.32,59.27,82.52,71.2,76.32,59.69050000000001,7
S4083,Ali,Brown,student3083@university.com,1,24,1,58.03,71.92,78.12,83.78,60.59,4.0,80.7,72.24600000000001,4
S4084,Sara,Jones,student3084@university.com,1,22,1,94.79,84.81,91.23,53.94,58.24,49.6,60.01,77.98100000000002,3
S4085,Ahmed,Johnson,student3085@university.com,0,23,1,79.77,64.74,53.44,71.19,68.62,86.19999999999999,57.25,61.76,6
S4086,Sara,Brown,student3086@university.com,0,19,1,91.25,80.21,70.47,54.29,67.35,45.49999999999999,76.56,71.348,4
S4087,Liam,Smith,student3087@university.com,1,23,1,77.27,69.38,78.92,79.9,70.36,52.1,84.69,76.124,3
S4088,Maria,Brown,student3088@university.com,1,23,2,61.0,66.23,73.88,74.8,59.18,48.699999999999996,73.25,69.70949999999999,5
S4089,Maria,Johnson,student3089@university.com,0,18,2,75.43,57.42,61.94,81.46,98.91,39.0,53.5,63.098000000000006,6
S4090,Maria,Davis,student3090@university.com,0,21,0,69.08,62.96,78.53,83.66,57.29,11.000000000000002,96.26,73.6775,4
S4091,Emma,Brown,student3091@university.com,1,24,0,98.65,60.99,41.69,74.36,82.63,12.6,84.75,58.716499999999996,7
S4092,Omar,Jones,student3092@university.com,0,19,1,50.28,78.77,62.19,58.75,50.65,17.9,81.06,64.6055,6
S4093,Emma,Jones,student3093@university.com,1,18,1,99.28,46.96,71.96,55.07,70.35,79.3,82.18,68.45649999999999,5
S4094,Ali,Davis,student3094@university.com,1,24,0,99.02,45.56,41.24,65.66,65.46,27.500000000000004,69.93,52.2625,8
S4095,Maria,Johnson,student3095@university.com,0,21,1,99.81,79.6,70.46,73.26,69.1,94.80000000000001,99.22,79.49849999999999,3
S4096,Liam,Williams,student3096@university.com,0,18,1,73.83,72.78,79.26,82.11,74.9,81.0,56.63,74.45200000000001,4
S4097,Ahmed,Jones,student3097@university.com,0,21,1,98.19,65.81,85.55,50.06,80.02,68.5,86.96,77.7675,3
S4098,Sara,Smith,student3098@university.com,1,21,2,69.78,49.15,46.8,85.55,79.18,72.0,71.04,58.809,7
S4099,Omar,Johnson,student3099@university.com,0,21,2,51.31,64.66,99.43,85.64,81.54,4.8,94.05,82.258,2
S4100,John,Brown,student3100@university.com,0,18,3,61.22,87.38,76.37,72.23,92.23,56.8,85.86,78.63850000000001,3
S4101,Ahmed,Brown,student3101@university.com,1,23,0,97.26,93.38,61.79,67.17,94.34,94.10000000000001,78.11,76.1105,3
S4102,Omar,Smith,student3102@university.com,1,21,2,50.69,82.15,54.95,92.12,86.86,3.9,96.88,69.2265,5
S4103,Emma,Jones,student3103@university.com,0,23,1,77.3,43.59,74.37,89.23,53.95,29.100000000000005,95.62,69.7495,5
S4104,Emma,Johnson,student3104@university.com,1,24,1,53.78,80.22,92.9,99.16,98.06,5.2,52.62,78.865,3
S4105,Ahmed,Smith,student3105@university.com,1,24,1,64.32,54.46,71.23,68.6,97.37,57.00000000000001,59.63,66.123,6
S4106,Emma,Jones,student3106@university.com,1,19,1,54.4,58.92,79.69,95.34,85.59,11.6,83.8,73.3435,4
S4107,Maria,Johnson,student3107@university.com,0,22,1,92.98,51.75,61.46,54.37,75.87,47.9,96.09,65.62200000000001,6
S4108,Ali,Brown,student3108@university.com,0,23,1,79.55,86.55,63.29,70.57,62.53,72.0,71.52,71.115,4
S4109,Sara,Johnson,student3109@university.com,1,24,1,95.11,78.92,57.17,73.27,87.82,16.4,51.92,63.73350000000001,6
S4110,Ali,Davis,student3110@university.com,1,22,1,84.42,76.71,82.34,72.04,93.89,75.5,82.16,80.4965,2
S4111,Omar,Williams,student3111@university.com,1,21,3,98.55,80.08,61.55,81.25,83.26,6.0,59.73,67.11099999999999,6
S4112,Sara,Johnson,student3112@university.com,0,22,2,75.49,54.21,51.44,58.51,81.45,15.0,77.62,57.509,7
S4113,Liam,Williams,student3113@university.com,1,22,3,81.94,66.68,62.16,93.32,59.65,27.999999999999996,69.23,66.396,6
S4114,Sara,Johnson,student3114@university.com,1,21,1,78.82,78.0,91.23,77.59,67.89,79.60000000000001,77.9,82.8515,2
S4115,Ali,Williams,student3115@university.com,0,23,2,74.21,78.2,84.3,95.21,86.16,85.0,96.62,85.6425,1
S4116,Ahmed,Davis,student3116@university.com,1,21,1,92.3,87.51,60.08,50.13,50.84,22.000000000000004,74.29,65.9475,6
S4117,Sara,Brown,student3117@university.com,0,19,1,82.23,57.23,94.41,74.8,82.06,9.6,51.73,73.144,4
S4118,Liam,Jones,student3118@university.com,0,20,1,90.07,86.22,44.49,70.62,88.33,84.80000000000001,79.05,67.1195,6
S4119,Liam,Williams,student3119@university.com,0,18,3,89.32,66.41,42.99,75.25,66.74,64.9,66.29,58.9945,7
S4120,Liam,Davis,student3120@university.com,1,21,3,59.55,80.21,47.65,87.19,53.81,15.8,88.91,63.6155,6
S4121,Ali,Williams,student3121@university.com,1,21,1,82.51,67.34,46.99,61.36,90.96,55.800000000000004,73.5,60.88850000000001,7
S4122,Sara,Brown,student3122@university.com,0,22,1,59.98,96.92,45.27,60.24,57.09,87.20000000000002,87.07,66.79,6
S4123,John,Williams,student3123@university.com,1,19,2,79.17,50.76,79.68,85.15,68.54,6.999999999999999,95.44,72.5905,4
S4124,Ahmed,Davis,student3124@university.com,0,24,1,75.43,80.5,76.05,76.07,85.36,8.399999999999999,68.11,72.803,4
S4125,Maria,Davis,student3125@university.com,1,24,1,99.86,74.59,78.86,61.68,90.85,27.400000000000002,99.47,78.456,3
S4126,Sara,Smith,student3126@university.com,0,22,1,51.53,50.36,81.3,74.8,93.12,65.19999999999999,57.49,69.18799999999999,5
S4127,Liam,Brown,student3127@university.com,0,23,2,75.43,43.96,85.41,72.98,76.52,17.8,82.2,71.0715,4
S4128,John,Smith,student3128@university.com,1,21,1,53.85,87.95,52.43,84.57,73.79,81.60000000000001,51.74,65.242,6
S4129,Maria,Brown,student3129@university.com,1,21,1,69.92,49.45,77.34,50.13,92.42,75.0,60.65,66.80350000000001,6
S4130,Maria,Williams,student3130@university.com,1,22,1,91.08,51.19,74.8,79.34,78.15,56.10000000000001,81.69,71.612,4
S4131,Omar,Davis,student3131@university.com,1,21,2,92.2,98.71,96.62,80.28,78.93,11.6,52.31,83.40100000000001,2
S4132,Sara,Smith,student3132@university.com,0,23,3,86.85,83.04,53.94,87.28,71.7,98.80000000000001,55.09,68.043,5
S4133,Ali,Williams,student3133@university.com,0,20,1,94.84,55.03,43.52,94.46,68.64,49.00000000000001,64.55,58.1665,7
S4134,Sara,Davis,student3134@university.com,1,18,0,66.14,75.46,79.21,74.8,74.03,45.199999999999996,78.78,75.3415,3
S4135,John,Brown,student3135@university.com,1,18,0,54.41,72.05,84.41,74.8,68.24,99.60000000000001,50.8,74.3865,4
S4136,Maria,Davis,student3136@university.com,0,18,3,52.91,90.67,56.99,55.12,67.18,86.4,74.12,67.8845,6
S4137,Sara,Williams,student3137@university.com,1,20,0,92.61,83.76,74.25,66.84,99.68,45.599999999999994,81.29,77.224,3
S4138,Ali,Smith,student3138@university.com,1,21,2,86.52,89.9,43.57,53.42,66.81,41.900000000000006,70.13,61.031,6
S4139,Omar,Smith,student3139@university.com,1,22,0,84.93,52.69,97.6,90.14,62.82,9.6,53.38,74.46650000000001,4
S4140,Sara,Davis,student3140@university.com,1,24,1,66.98,78.41,46.6,90.35,67.7,92.69999999999999,80.54,66.807,6
S4141,Ahmed,Williams,student3141@university.com,0,19,2,75.43,42.41,44.05,70.86,79.54,84.39999999999999,80.29,57.2,7
S4142,Omar,Johnson,student3142@university.com,0,21,3,97.91,44.14,42.65,62.98,95.55,31.0,75.3,54.70399999999999,8
S4143,Ali,Brown,student3143@university.com,1,20,0,53.19,82.81,65.64,74.8,89.39,75.3,84.66,73.891,4
S4144,John,Brown,student3144@university.com,0,23,3,88.69,41.47,45.83,74.8,92.11,76.3,60.39,56.0195,7
S4145,Maria,Williams,student3145@university.com,1,20,0,65.48,74.79,84.68,74.8,92.95,22.799999999999997,83.93,77.96100000000001,3
S4146,Sara,Johnson,student3146@university.com,1,24,0,51.95,90.42,93.93,63.31,96.03,61.4,58.07,81.16649999999998,2
S4147,Ali,Smith,student3147@university.com,1,18,0,87.13,62.8,55.61,81.09,61.75,25.5,69.63,62.076499999999996,6
S4148,Omar,Jones,student3148@university.com,0,21,0,66.55,42.69,77.73,62.93,72.92,79.0,53.38,64.85350000000001,6
S4149,Ahmed,Jones,student3149@university.com,0,24,2,86.11,82.83,42.54,61.26,69.26,15.4,90.96,61.8905,6
S4150,Ali,Williams,student3150@university.com,0,18,3,75.43,95.78,63.19,51.06,69.09,66.9,76.91,71.6455,4
S4151,Emma,Johnson,student3151@university.com,0,19,0,76.74,83.03,57.58,78.86,82.61,32.599999999999994,98.55,71.904,4
S4152,Liam,Johnson,student3152@university.com,0,23,0,75.43,74.71,53.72,57.5,70.09,3.5999999999999996,97.12,64.20400000000001,6
S4153,Ahmed,Brown,student3153@university.com,1,18,2,79.05,53.8,78.68,50.62,80.82,12.4,99.93,70.89699999999999,5
S4154,Omar,Smith,student3154@university.com,1,19,1,64.33,40.92,47.81,74.8,69.11,65.5,55.06,52.99400000000001,8
S4155,John,Davis,student3155@university.com,0,20,1,86.71,81.68,91.64,65.69,65.56,24.0,80.33,80.42399999999999,2
S4156,Maria,Johnson,student3156@university.com,0,18,3,79.46,53.86,79.89,83.46,67.65,63.1,70.38,72.1415,4
S4157,Omar,Davis,student3157@university.com,0,18,2,50.64,91.49,82.64,60.13,90.19,41.5,76.63,77.978,3
S4158,Liam,Jones,student3158@university.com,1,22,1,95.08,67.98,96.12,94.38,80.05,69.3,65.44,83.51950000000001,2
S4159,John,Davis,student3159@university.com,0,23,1,77.28,71.84,96.54,64.42,98.7,49.3,52.4,78.55,3
S4160,Sara,Smith,student3160@university.com,1,23,0,93.43,85.24,73.1,74.8,91.63,30.9,85.39,77.37449999999998,3
S4161,Ali,Smith,student3161@university.com,1,24,0,94.14,86.77,69.72,60.9,74.29,14.6,98.29,75.227,3
S4162,Emma,Davis,student3162@university.com,0,20,0,72.25,78.56,60.12,62.69,62.12,34.1,76.62,65.9455,6
